Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
313,0.704,17.4,2.01,0.144
313,0.705,17.4,2.01,0.144
313,0.705,17.4,2.01,0.145
313,0.705,17.4,2.02,0.145
314,0.706,17.4,2.02,0.145
314,0.706,17.4,2.02,0.145
314,0.707,17.4,2.02,0.145
314,0.708,17.5,2.02,0.145
314,0.708,17.5,2.02,0.145
315,0.709,17.5,2.03,0.145
315,0.709,17.5,2.03,0.145
315,0.710,17.5,2.03,0.145
315,0.711,17.5,2.03,0.146
315,0.711,17.5,2.03,0.146
316,0.711,17.5,2.03,0.146
316,0.712,17.5,2.03,0.146
316,0.712,17.6,2.03,0.146
316,0.713,17.6,2.04,0.146
316,0.713,17.6,2.04,0.146
316,0.713,17.6,2.04,0.146
317,0.714,17.6,2.04,0.146
317,0.715,17.6,2.04,0.146
317,0.715,17.6,2.04,0.146
317,0.716,17.6,2.05,0.147
317,0.716,17.6,2.05,0.147
318,0.717,17.6,2.05,0.147
318,0.717,17.7,2.05,0.147
318,0.718,17.7,2.05,0.147
318,0.718,17.7,2.05,0.147
318,0.718,17.7,2.05,0.147
319,0.719,17.7,2.05,0.147
319,0.719,17.7,2.05,0.147
319,0.720,17.7,2.06,0.147
319,0.721,17.7,2.06,0.148
319,0.721,17.7,2.06,0.148
320,0.722,17.8,2.06,0.148
320,0.722,17.8,2.06,0.148
320,0.723,17.8,2.06,0.148
320,0.723,17.8,2.07,0.148
321,0.724,17.8,2.07,0.148
321,0.724,17.8,2.07,0.148
321,0.724,17.8,2.07,0.148
321,0.725,17.8,2.07,0.148
321,0.725,17.8,2.07,0.149
321,0.726,17.9,2.07,0.149
321,0.726,17.9,2.08,0.149
322,0.727,17.9,2.08,0.149
322,0.727,17.9,2.08,0.149
322,0.728,17.9,2.08,0.149
322,0.729,17.9,2.08,0.149
322,0.729,17.9,2.08,0.149
323,0.730,17.9,2.08,0.149
323,0.730,17.9,2.09,0.149
323,0.730,17.9,2.09,0.150
323,0.731,18.0,2.09,0.150
323,0.731,18.0,2.09,0.150
324,0.732,18.0,2.09,0.150
324,0.732,18.0,2.09,0.150
324,0.733,18.0,2.09,0.150
324,0.733,18.0,2.10,0.150
324,0.734,18.0,2.10,0.150
324,0.734,18.0,2.10,0.150
325,0.735,18.0,2.10,0.150
325,0.735,18.0,2.10,0.151
325,0.736,18.0,2.10,0.151
325,0.736,18.1,2.10,0.151
325,0.736,18.1,2.10,0.151
325,0.737,18.1,2.10,0.151
325,0.737,18.1,2.11,0.151
326,0.738,18.1,2.11,0.151
326,0.739,18.1,2.11,0.151
326,0.739,18.1,2.11,0.151
326,0.740,18.1,2.11,0.151
327,0.740,18.1,2.11,0.152
327,0.741,18.2,2.12,0.152
327,0.742,18.2,2.12,0.152
327,0.742,18.2,2.12,0.152
327,0.743,18.2,2.12,0.152
327,0.743,18.2,2.12,0.152
328,0.743,18.2,2.12,0.152
328,0.744,18.2,2.12,0.152
328,0.744,18.2,2.13,0.152
328,0.744,18.2,2.13,0.152
328,0.745,18.2,2.13,0.152
329,0.745,18.3,2.13,0.153
329,0.746,18.3,2.13,0.153
329,0.747,18.3,2.13,0.153
329,0.747,18.3,2.14,0.153
329,0.748,18.3,2.14,0.153
330,0.748,18.3,2.14,0.153
330,0.749,18.3,2.14,0.153
330,0.750,18.3,2.14,0.153
330,0.750,18.4,2.14,0.153
331,0.750,18.4,2.14,0.153
331,0.750,18.4,2.14,0.154
331,0.751,18.4,2.14,0.154
331,0.751,18.4,2.15,0.154
331,0.752,18.4,2.15,0.154
331,0.752,18.4,2.15,0.154
331,0.753,18.4,2.15,0.154
332,0.753,18.4,2.15,0.154
332,0.754,18.4,2.15,0.154
332,0.754,18.4,2.16,0.154
332,0.755,18.5,2.16,0.154
332,0.755,18.5,2.16,0.155
332,0.756,18.5,2.16,0.155
333,0.756,18.5,2.16,0.155
333,0.757,18.5,2.16,0.155
333,0.757,18.5,2.16,0.155
333,0.758,18.5,2.16,0.155
334,0.758,18.5,2.17,0.155
334,0.758,18.5,2.17,0.155
334,0.759,18.5,2.17,0.155
334,0.759,18.6,2.17,0.155
334,0.760,18.6,2.17,0.156
334,0.761,18.6,2.17,0.156
334,0.761,18.6,2.18,0.156
335,0.762,18.6,2.18,0.156
335,0.762,18.6,2.18,0.156
335,0.763,18.6,2.18,0.156
335,0.764,18.6,2.18,0.156
335,0.764,18.6,2.18,0.156
336,0.764,18.6,2.18,0.156
336,0.764,18.6,2.18,0.156
336,0.765,18.7,2.18,0.157
336,0.765,18.7,2.19,0.157
336,0.766,18.7,2.19,0.157
336,0.766,18.7,2.19,0.157
336,0.767,18.7,2.19,0.157
337,0.767,18.7,2.19,0.157
337,0.768,18.7,2.19,0.157
337,0.769,18.7,2.20,0.157
337,0.769,18.7,2.20,0.157
337,0.770,18.7,2.20,0.157
338,0.770,18.8,2.20,0.158
338,0.771,18.8,2.20,0.158
338,0.771,18.8,2.20,0.158
338,0.771,18.8,2.20,0.158
338,0.772,18.8,2.20,0.158
338,0.772,18.8,2.21,0.158
339,0.773,18.8,2.21,0.158
339,0.774,18.8,2.21,0.158
339,0.774,18.8,2.21,0.158
339,0.775,18.8,2.21,0.158
339,0.775,18.9,2.21,0.159
340,0.776,18.9,2.22,0.159
340,0.776,18.9,2.22,0.159
340,0.777,18.9,2.22,0.159
340,0.777,18.9,2.22,0.159
340,0.777,18.9,2.22,0.159
340,0.777,18.9,2.22,0.159
341,0.778,18.9,2.22,0.159
341,0.779,18.9,2.23,0.159
341,0.779,18.9,2.23,0.159
341,0.780,18.9,2.23,0.159
341,0.780,19.0,2.23,0.160
341,0.781,19.0,2.23,0.160
342,0.782,19.0,2.23,0.160
342,0.782,19.0,2.23,0.160
342,0.783,19.0,2.24,0.160
342,0.783,19.0,2.24,0.160
342,0.783,19.0,2.24,0.160
342,0.784,19.0,2.24,0.160
343,0.784,19.0,2.24,0.160
343,0.784,19.0,2.24,0.160
343,0.785,19.1,2.24,0.161
343,0.786,19.1,2.24,0.161
343,0.786,19.1,2.25,0.161
344,0.787,19.1,2.25,0.161
344,0.787,19.1,2.25,0.161
344,0.788,19.1,2.25,0.161
344,0.788,19.1,2.25,0.161
344,0.789,19.1,2.25,0.161
344,0.790,19.1,2.26,0.161
345,0.790,19.1,2.26,0.161
345,0.790,19.2,2.26,0.162
345,0.790,19.2,2.26,0.162
345,0.791,19.2,2.26,0.162
345,0.792,19.2,2.26,0.162
345,0.792,19.2,2.26,0.162
346,0.793,19.2,2.26,0.162
346,0.793,19.2,2.27,0.162
346,0.794,19.2,2.27,0.162
346,0.794,19.2,2.27,0.162
346,0.795,19.2,2.27,0.162
346,0.795,19.2,2.27,0.163
347,0.796,19.3,2.27,0.163
347,0.796,19.3,2.27,0.163
347,0.796,19.3,2.28,0.163
347,0.797,19.3,2.28,0.163
347,0.797,19.3,2.28,0.163
347,0.797,19.3,2.28,0.163
347,0.798,19.3,2.28,0.163
348,0.798,19.3,2.28,0.163
348,0.799,19.3,2.28,0.163
348,0.799,19.3,2.28,0.164
348,0.800,19.3,2.29,0.164
349,0.801,19.4,2.29,0.164
349,0.801,19.4,2.29,0.164
349,0.802,19.4,2.29,0.164
349,0.802,19.4,2.29,0.164
349,0.803,19.4,2.29,0.164
349,0.804,19.4,2.30,0.164
349,0.804,19.4,2.30,0.164
350,0.805,19.4,2.30,0.164
350,0.805,19.4,2.30,0.165
350,0.806,19.4,2.30,0.165
350,0.807,19.5,2.30,0.165
350,0.807,19.5,2.31,0.165
351,0.808,19.5,2.31,0.165
351,0.808,19.5,2.31,0.165
351,0.808,19.5,2.31,0.165
351,0.808,19.5,2.31,0.165
351,0.808,19.5,2.31,0.165
351,0.809,19.5,2.31,0.165
351,0.810,19.5,2.31,0.166
351,0.810,19.5,2.32,0.166
352,0.811,19.5,2.32,0.166
352,0.812,19.6,2.32,0.166
352,0.812,19.6,2.32,0.166
352,0.813,19.6,2.32,0.166
352,0.813,19.6,2.32,0.166
353,0.814,19.6,2.33,0.166
353,0.815,19.6,2.33,0.166
353,0.815,19.6,2.33,0.166
353,0.815,19.6,2.33,0.166
353,0.815,19.6,2.33,0.167
354,0.816,19.6,2.33,0.167
354,0.816,19.7,2.33,0.167
354,0.817,19.7,2.33,0.167
354,0.818,19.7,2.34,0.167
354,0.818,19.7,2.34,0.167
354,0.819,19.7,2.34,0.167
355,0.819,19.7,2.34,0.167
355,0.820,19.7,2.34,0.167
355,0.820,19.7,2.34,0.167
355,0.821,19.7,2.35,0.168
355,0.821,19.7,2.35,0.168
356,0.822,19.8,2.35,0.168
356,0.822,19.8,2.35,0.168
356,0.822,19.8,2.35,0.168
356,0.823,19.8,2.35,0.168
356,0.823,19.8,2.35,0.168
356,0.824,19.8,2.35,0.168
357,0.825,19.8,2.36,0.168
357,0.825,19.8,2.36,0.168
357,0.826,19.8,2.36,0.169
357,0.826,19.8,2.36,0.169
357,0.826,19.9,2.36,0.169
358,0.827,19.9,2.36,0.169
358,0.827,19.9,2.36,0.169
358,0.827,19.9,2.36,0.169
358,0.828,19.9,2.37,0.169
358,0.828,19.9,2.37,0.169
358,0.829,19.9,2.37,0.169
359,0.830,19.9,2.37,0.169
359,0.830,19.9,2.37,0.170
359,0.831,19.9,2.37,0.170
359,0.831,19.9,2.37,0.170
359,0.832,20.0,2.38,0.170
359,0.833,20.0,2.38,0.170
360,0.833,20.0,2.38,0.170
360,0.833,20.0,2.38,0.170
360,0.833,20.0,2.38,0.170
360,0.834,20.0,2.38,0.170
360,0.835,20.0,2.38,0.170
361,0.835,20.0,2.39,0.171
361,0.836,20.0,2.39,0.171
361,0.836,20.0,2.39,0.171
361,0.837,20.1,2.39,0.171
361,0.837,20.1,2.39,0.171
361,0.838,20.1,2.39,0.171
361,0.838,20.1,2.40,0.171
362,0.839,20.1,2.40,0.171
362,0.839,20.1,2.40,0.171
362,0.839,20.1,2.40,0.171
362,0.840,20.1,2.40,0.172
362,0.840,20.1,2.40,0.172
362,0.840,20.1,2.40,0.172
363,0.841,20.1,2.40,0.172
363,0.841,20.2,2.40,0.172
363,0.842,20.2,2.41,0.172
363,0.842,20.2,2.41,0.172
363,0.843,20.2,2.41,0.172
363,0.844,20.2,2.41,0.172
364,0.844,20.2,2.41,0.172
364,0.845,20.2,2.41,0.172
364,0.845,20.2,2.41,0.173
364,0.846,20.2,2.42,0.173
364,0.847,20.2,2.42,0.173
365,0.847,20.3,2.42,0.173
365,0.848,20.3,2.42,0.173
365,0.848,20.3,2.42,0.173
365,0.848,20.3,2.42,0.173
365,0.849,20.3,2.43,0.173
366,0.849,20.3,2.43,0.173
366,0.850,20.3,2.43,0.173
366,0.850,20.3,2.43,0.174
366,0.851,20.3,2.43,0.174
366,0.851,20.3,2.43,0.174
367,0.852,20.4,2.43,0.174
367,0.852,20.4,2.44,0.174
367,0.853,20.4,2.44,0.174
367,0.853,20.4,2.44,0.174
367,0.854,20.4,2.44,0.174
367,0.855,20.4,2.44,0.174
368,0.855,20.4,2.44,0.174
368,0.856,20.4,2.44,0.175
368,0.856,20.4,2.45,0.175
368,0.857,20.4,2.45,0.175
368,0.858,20.5,2.45,0.175
368,0.858,20.5,2.45,0.175
369,0.858,20.5,2.45,0.175
369,0.858,20.5,2.45,0.175
369,0.859,20.5,2.45,0.175
369,0.859,20.5,2.46,0.175
369,0.860,20.5,2.46,0.175
369,0.860,20.5,2.46,0.176
370,0.861,20.5,2.46,0.176
370,0.861,20.5,2.46,0.176
370,0.862,20.6,2.46,0.176
370,0.863,20.6,2.47,0.176
370,0.863,20.6,2.47,0.176
371,0.864,20.6,2.47,0.176
371,0.864,20.6,2.47,0.176
371,0.865,20.6,2.47,0.176
371,0.865,20.6,2.47,0.176
371,0.865,20.6,2.47,0.177
371,0.866,20.6,2.47,0.177
372,0.866,20.6,2.47,0.177
372,0.867,20.7,2.48,0.177
372,0.868,20.7,2.48,0.177
372,0.868,20.7,2.48,0.177
372,0.869,20.7,2.48,0.177
372,0.869,20.7,2.48,0.177
373,0.869,20.7,2.48,0.177
373,0.870,20.7,2.48,0.177
373,0.870,20.7,2.49,0.178
373,0.870,20.7,2.49,0.178
373,0.871,20.7,2.49,0.178
374,0.871,20.8,2.49,0.178
374,0.872,20.8,2.49,0.178
374,0.873,20.8,2.49,0.178
374,0.873,20.8,2.50,0.178
374,0.874,20.8,2.50,0.178
374,0.874,20.8,2.50,0.178
375,0.875,20.8,2.50,0.178
375,0.876,20.8,2.50,0.179
375,0.876,20.8,2.50,0.179
375,0.876,20.8,2.50,0.179
375,0.876,20.9,2.50,0.179
376,0.877,20.9,2.50,0.179
376,0.877,20.9,2.51,0.179
376,0.878,20.9,2.51,0.179
376,0.878,20.9,2.51,0.179
376,0.879,20.9,2.51,0.179
376,0.880,20.9,2.51,0.179
377,0.880,20.9,2.52,0.179
377,0.881,20.9,2.52,0.180
377,0.881,20.9,2.52,0.180
377,0.882,20.9,2.52,0.180
377,0.882,21.0,2.52,0.180
377,0.882,21.0,2.52,0.180
378,0.883,21.0,2.52,0.180
378,0.883,21.0,2.52,0.180
378,0.883,21.0,2.52,0.180
378,0.884,21.0,2.53,0.180
378,0.884,21.0,2.53,0.180
378,0.885,21.0,2.53,0.181
379,0.885,21.0,2.53,0.181
379,0.886,21.0,2.53,0.181
379,0.887,21.1,2.53,0.181
379,0.887,21.1,2.54,0.181
379,0.888,21.1,2.54,0.181
379,0.888,21.1,2.54,0.181
380,0.889,21.1,2.54,0.181
380,0.890,21.1,2.54,0.181
380,0.890,21.1,2.54,0.181
380,0.891,21.1,2.54,0.182
380,0.891,21.1,2.55,0.182
381,0.891,21.1,2.55,0.182
381,0.892,21.2,2.55,0.182
381,0.892,21.2,2.55,0.182
381,0.892,21.2,2.55,0.182
381,0.893,21.2,2.55,0.182
381,0.893,21.2,2.55,0.182
382,0.894,21.2,2.55,0.182
382,0.895,21.2,2.56,0.182
382,0.895,21.2,2.56,0.183
382,0.896,21.2,2.56,0.183
382,0.896,21.2,2.56,0.183
383,0.897,21.3,2.56,0.183
383,0.898,21.3,2.57,0.183
383,0.898,21.3,2.57,0.183
383,0.898,21.3,2.57,0.183
383,0.898,21.3,2.57,0.183
383,0.899,21.3,2.57,0.183
384,0.900,21.3,2.57,0.183
384,0.900,21.3,2.57,0.184
384,0.901,21.3,2.57,0.184
384,0.901,21.3,2.57,0.184
384,0.902,21.4,2.58,0.184
385,0.902,21.4,2.58,0.184
385,0.903,21.4,2.58,0.184
385,0.903,21.4,2.58,0.184
385,0.904,21.4,2.58,0.184
385,0.904,21.4,2.58,0.184
385,0.905,21.4,2.58,0.184
386,0.905,21.4,2.59,0.185
386,0.905,21.4,2.59,0.185
386,0.906,21.4,2.59,0.185
386,0.906,21.4,2.59,0.185
386,0.907,21.5,2.59,0.185
387,0.908,21.5,2.59,0.185
387,0.908,21.5,2.59,0.185
387,0.909,21.5,2.60,0.185
387,0.909,21.5,2.60,0.185
387,0.910,21.5,2.60,0.185
387,0.910,21.5,2.60,0.186
388,0.911,21.5,2.60,0.186
388,0.911,21.5,2.60,0.186
388,0.912,21.5,2.61,0.186
388,0.912,21.6,2.61,0.186
388,0.913,21.6,2.61,0.186
388,0.913,21.6,2.61,0.186
388,0.913,21.6,2.61,0.186
389,0.914,21.6,2.61,0.186
389,0.914,21.6,2.61,0.186
389,0.915,21.6,2.61,0.186
389,0.916,21.6,2.62,0.187
389,0.916,21.6,2.62,0.187
390,0.917,21.6,2.62,0.187
390,0.917,21.6,2.62,0.187
390,0.917,21.7,2.62,0.187
390,0.918,21.7,2.62,0.187
390,0.918,21.7,2.62,0.187
390,0.919,21.7,2.62,0.187
390,0.919,21.7,2.63,0.187
391,0.920,21.7,2.63,0.187
391,0.920,21.7,2.63,0.188
391,0.921,21.7,2.63,0.188
391,0.921,21.7,2.63,0.188
391,0.922,21.7,2.63,0.188
392,0.922,21.8,2.64,0.188
392,0.923,21.8,2.64,0.188
392,0.924,21.8,2.64,0.188
392,0.924,21.8,2.64,0.188
392,0.924,21.8,2.64,0.188
392,0.924,21.8,2.64,0.188
393,0.925,21.8,2.64,0.189
393,0.925,21.8,2.64,0.189
393,0.926,21.8,2.65,0.189
393,0.926,21.8,2.65,0.189
393,0.927,21.8,2.65,0.189
393,0.927,21.9,2.65,0.189
394,0.928,21.9,2.65,0.189
394,0.928,21.9,2.65,0.189
394,0.929,21.9,2.65,0.189
394,0.930,21.9,2.66,0.189
394,0.930,21.9,2.66,0.190
394,0.931,21.9,2.66,0.190
395,0.931,21.9,2.66,0.190
395,0.932,21.9,2.66,0.190
395,0.933,21.9,2.66,0.190
395,0.933,22.0,2.67,0.190
395,0.934,22.0,2.67,0.190
395,0.934,22.0,2.67,0.190
396,0.934,22.0,2.67,0.190
396,0.935,22.0,2.67,0.190
396,0.935,22.0,2.67,0.191
396,0.935,22.0,2.67,0.191
396,0.936,22.0,2.67,0.191
396,0.936,22.0,2.68,0.191
397,0.937,22.0,2.68,0.191
397,0.938,22.0,2.68,0.191
397,0.938,22.1,2.68,0.191
397,0.939,22.1,2.68,0.191
397,0.939,22.1,2.68,0.191
397,0.940,22.1,2.69,0.191
398,0.941,22.1,2.69,0.192
398,0.941,22.1,2.69,0.192
398,0.942,22.1,2.69,0.192
398,0.942,22.1,2.69,0.192
398,0.942,22.1,2.69,0.192
399,0.943,22.1,2.69,0.192
399,0.943,22.2,2.69,0.192
399,0.944,22.2,2.70,0.192
399,0.944,22.2,2.70,0.192
399,0.945,22.2,2.70,0.192
399,0.945,22.2,2.70,0.192
400,0.946,22.2,2.70,0.193
400,0.946,22.2,2.70,0.193
400,0.947,22.2,2.71,0.193
400,0.947,22.2,2.71,0.193
400,0.948,22.2,2.71,0.193
400,0.949,22.2,2.71,0.193
401,0.949,22.3,2.71,0.193
401,0.949,22.3,2.71,0.193
401,0.949,22.3,2.71,0.193
401,0.950,22.3,2.71,0.193
401,0.951,22.3,2.72,0.194
401,0.951,22.3,2.72,0.194
402,0.952,22.3,2.72,0.194
402,0.952,22.3,2.72,0.194
402,0.953,22.3,2.72,0.194
402,0.953,22.3,2.72,0.194
402,0.954,22.4,2.73,0.194
402,0.954,22.4,2.73,0.194
402,0.955,22.4,2.73,0.194
403,0.955,22.4,2.73,0.194
403,0.956,22.4,2.73,0.195
403,0.956,22.4,2.73,0.195
403,0.956,22.4,2.73,0.195
403,0.957,22.4,2.73,0.195
404,0.957,22.4,2.74,0.195
404,0.958,22.4,2.74,0.195
404,0.959,22.4,2.74,0.195
404,0.959,22.5,2.74,0.195
404,0.960,22.5,2.74,0.195
404,0.960,22.5,2.74,0.195
405,0.960,22.5,2.74,0.196
405,0.961,22.5,2.75,0.196
405,0.961,22.5,2.75,0.196
405,0.962,22.5,2.75,0.196
405,0.962,22.5,2.75,0.196
405,0.963,22.5,2.75,0.196
406,0.963,22.5,2.75,0.196
406,0.964,22.5,2.75,0.196
406,0.964,22.6,2.76,0.196
406,0.965,22.6,2.76,0.196
406,0.965,22.6,2.76,0.197
406,0.966,22.6,2.76,0.197
406,0.966,22.6,2.76,0.197
407,0.967,22.6,2.76,0.197
407,0.967,22.6,2.76,0.197
407,0.968,22.6,2.77,0.197
407,0.968,22.6,2.77,0.197
407,0.969,22.6,2.77,0.197
408,0.969,22.6,2.77,0.197
408,0.969,22.7,2.77,0.197
408,0.970,22.7,2.77,0.198
408,0.970,22.7,2.77,0.198
408,0.971,22.7,2.77,0.198
408,0.971,22.7,2.77,0.198
408,0.972,22.7,2.78,0.198
408,0.973,22.7,2.78,0.198
409,0.973,22.7,2.78,0.198
409,0.974,22.7,2.78,0.198
409,0.974,22.7,2.78,0.198
409,0.975,22.7,2.79,0.198
409,0.976,22.7,2.79,0.199
410,0.976,22.8,2.79,0.199
410,0.976,22.8,2.79,0.199
410,0.976,22.8,2.79,0.199
410,0.977,22.8,2.79,0.199
410,0.977,22.8,2.79,0.199
410,0.978,22.8,2.79,0.199
410,0.978,22.8,2.80,0.199
411,0.979,22.8,2.80,0.199
411,0.979,22.8,2.80,0.199
411,0.980,22.8,2.80,0.199
411,0.981,22.8,2.80,0.200
411,0.981,22.9,2.80,0.200
411,0.982,22.9,2.80,0.200
412,0.982,22.9,2.81,0.200
412,0.982,22.9,2.81,0.200
412,0.983,22.9,2.81,0.200
412,0.983,22.9,2.81,0.200
412,0.984,22.9,2.81,0.200
412,0.984,22.9,2.81,0.200
413,0.985,22.9,2.81,0.200
413,0.985,22.9,2.82,0.201
413,0.986,23.0,2.82,0.201
413,0.986,23.0,2.82,0.201
413,0.987,23.0,2.82,0.201
413,0.987,23.0,2.82,0.201
414,0.988,23.0,2.82,0.201
414,0.989,23.0,2.83,0.201
414,0.989,23.0,2.83,0.201
414,0.989,23.0,2.83,0.201
414,0.989,23.0,2.83,0.201
415,0.990,23.0,2.83,0.202
415,0.991,23.0,2.83,0.202
415,0.991,23.1,2.83,0.202
415,0.992,23.1,2.83,0.202
415,0.992,23.1,2.83,0.202
415,0.993,23.1,2.84,0.202
416,0.994,23.1,2.84,0.202
416,0.994,23.1,2.84,0.202
416,0.995,23.1,2.84,0.202
416,0.995,23.1,2.84,0.202
416,0.995,23.1,2.84,0.203
416,0.996,23.1,2.84,0.203
417,0.996,23.1,2.85,0.203
417,0.996,23.1,2.85,0.203
417,0.997,23.1,2.85,0.203
417,0.997,23.2,2.85,0.203
417,0.998,23.2,2.85,0.203
417,0.999,23.2,2.85,0.203
417,0.999,23.2,2.86,0.203
417,1.00,23.2,2.86,0.203
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
418,1.00,23.2,2.86,0.204
419,1.00,23.3,2.87,0.204
419,1.00,23.3,2.87,0.204
419,1.00,23.3,2.87,0.204
419,1.00,23.3,2.87,0.205
419,1.01,23.3,2.87,0.205
419,1.01,23.3,2.87,0.205
420,1.01,23.3,2.88,0.205
420,1.01,23.3,2.88,0.205
420,1.01,23.3,2.88,0.205
420,1.01,23.3,2.88,0.205
420,1.01,23.3,2.88,0.205
420,1.01,23.4,2.88,0.205
421,1.01,23.4,2.88,0.205
421,1.01,23.4,2.88,0.206
421,1.01,23.4,2.89,0.206
421,1.01,23.4,2.89,0.206
421,1.01,23.4,2.89,0.206
421,1.01,23.4,2.89,0.206
421,1.01,23.4,2.89,0.206
422,1.01,23.4,2.89,0.206
422,1.01,23.4,2.89,0.206
422,1.01,23.4,2.90,0.206
422,1.01,23.4,2.90,0.206
422,1.01,23.5,2.90,0.206
422,1.02,23.5,2.90,0.207
423,1.02,23.5,2.90,0.207
423,1.02,23.5,2.90,0.207
423,1.02,23.5,2.91,0.207
423,1.02,23.5,2.91,0.207
423,1.02,23.5,2.91,0.207
423,1.02,23.5,2.91,0.207
423,1.02,23.5,2.91,0.207
424,1.02,23.5,2.91,0.207
424,1.02,23.5,2.91,0.207
424,1.02,23.6,2.91,0.208
424,1.02,23.6,2.92,0.208
424,1.02,23.6,2.92,0.208
424,1.02,23.6,2.92,0.208
425,1.02,23.6,2.92,0.208
425,1.02,23.6,2.92,0.208
425,1.02,23.6,2.92,0.208
425,1.02,23.6,2.93,0.208
425,1.02,23.6,2.93,0.208
425,1.02,23.6,2.93,0.208
426,1.03,23.6,2.93,0.209
426,1.03,23.7,2.93,0.209
426,1.03,23.7,2.93,0.209
426,1.03,23.7,2.93,0.209
426,1.03,23.7,2.93,0.209
426,1.03,23.7,2.94,0.209
426,1.03,23.7,2.94,0.209
427,1.03,23.7,2.94,0.209
427,1.03,23.7,2.94,0.209
427,1.03,23.7,2.94,0.209
427,1.03,23.7,2.94,0.210
427,1.03,23.7,2.94,0.210
427,1.03,23.7,2.95,0.210
427,1.03,23.7,2.95,0.210
427,1.03,23.7,2.95,0.210
428,1.03,23.8,2.95,0.210
428,1.03,23.8,2.95,0.210
428,1.03,23.8,2.95,0.210
428,1.03,23.8,2.95,0.210
428,1.03,23.8,2.96,0.210
428,1.03,23.8,2.96,0.211
429,1.04,23.8,2.96,0.211
429,1.04,23.8,2.96,0.211
429,1.04,23.8,2.96,0.211
429,1.04,23.8,2.96,0.211
429,1.04,23.8,2.97,0.211
429,1.04,23.9,2.97,0.211
430,1.04,23.9,2.97,0.211
430,1.04,23.9,2.97,0.211
430,1.04,23.9,2.97,0.211
430,1.04,23.9,2.97,0.212
430,1.04,23.9,2.97,0.212
430,1.04,23.9,2.97,0.212
430,1.04,23.9,2.97,0.212
430,1.04,23.9,2.98,0.212
431,1.04,23.9,2.98,0.212
431,1.04,23.9,2.98,0.212
431,1.04,23.9,2.98,0.212
431,1.04,23.9,2.98,0.212
431,1.04,24.0,2.98,0.212
432,1.05,24.0,2.99,0.212
432,1.05,24.0,2.99,0.213
432,1.05,24.0,2.99,0.213
432,1.05,24.0,2.99,0.213
432,1.05,24.0,2.99,0.213
432,1.05,24.0,2.99,0.213
432,1.05,24.0,3.00,0.213
433,1.05,24.0,3.00,0.213
433,1.05,24.0,3.00,0.213
433,1.05,24.0,3.00,0.213
433,1.05,24.1,3.00,0.213
433,1.05,24.1,3.00,0.214
433,1.05,24.1,3.00,0.214
433,1.05,24.1,3.00,0.214
434,1.05,24.1,3.01,0.214
434,1.05,24.1,3.01,0.214
434,1.05,24.1,3.01,0.214
434,1.05,24.1,3.01,0.214
434,1.05,24.1,3.01,0.214
435,1.05,24.1,3.01,0.214
435,1.05,24.2,3.01,0.214
435,1.06,24.2,3.01,0.215
435,1.06,24.2,3.02,0.215
435,1.06,24.2,3.02,0.215
435,1.06,24.2,3.02,0.215
435,1.06,24.2,3.02,0.215
436,1.06,24.2,3.02,0.215
436,1.06,24.2,3.02,0.215
436,1.06,24.2,3.03,0.215
436,1.06,24.2,3.03,0.215
436,1.06,24.2,3.03,0.215
436,1.06,24.2,3.03,0.216
437,1.06,24.2,3.03,0.216
437,1.06,24.3,3.03,0.216
437,1.06,24.3,3.03,0.216
437,1.06,24.3,3.03,0.216
437,1.06,24.3,3.04,0.216
437,1.06,24.3,3.04,0.216
437,1.06,24.3,3.04,0.216
438,1.06,24.3,3.04,0.216
438,1.06,24.3,3.04,0.216
438,1.07,24.3,3.04,0.217
438,1.07,24.3,3.05,0.217
438,1.07,24.3,3.05,0.217
438,1.07,24.3,3.05,0.217
438,1.07,24.4,3.05,0.217
438,1.07,24.4,3.05,0.217
439,1.07,24.4,3.05,0.217
439,1.07,24.4,3.05,0.217
439,1.07,24.4,3.05,0.217
439,1.07,24.4,3.06,0.217
439,1.07,24.4,3.06,0.218
439,1.07,24.4,3.06,0.218
439,1.07,24.4,3.06,0.218
440,1.07,24.4,3.06,0.218
440,1.07,24.4,3.06,0.218
440,1.07,24.4,3.06,0.218
440,1.07,24.4,3.07,0.218
440,1.07,24.5,3.07,0.218
440,1.07,24.5,3.07,0.218
440,1.07,24.5,3.07,0.218
441,1.08,24.5,3.07,0.219
441,1.08,24.5,3.07,0.219
441,1.08,24.5,3.08,0.219
441,1.08,24.5,3.08,0.219
441,1.08,24.5,3.08,0.219
441,1.08,24.5,3.08,0.219
441,1.08,24.5,3.08,0.219
442,1.08,24.5,3.08,0.219
442,1.08,24.5,3.08,0.219
442,1.08,24.5,3.08,0.219
442,1.08,24.6,3.09,0.219
442,1.08,24.6,3.09,0.220
442,1.08,24.6,3.09,0.220
442,1.08,24.6,3.09,0.220
442,1.08,24.6,3.09,0.220
443,1.08,24.6,3.09,0.220
443,1.08,24.6,3.10,0.220
443,1.08,24.6,3.10,0.220
443,1.08,24.6,3.10,0.220
443,1.08,24.6,3.10,0.220
443,1.08,24.6,3.10,0.220
444,1.09,24.6,3.10,0.221
444,1.09,24.7,3.10,0.221
