Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
29.7,85.8,0.471,245,42.9
29.9,85.8,0.475,245,42.9
30.2,85.9,0.479,245,42.9
30.5,85.9,0.484,245,42.9
30.7,85.9,0.487,245,43.0
30.8,85.9,0.489,246,43.0
31.2,85.9,0.495,246,43.0
31.4,86.0,0.498,246,43.0
31.7,86.0,0.503,246,43.0
31.8,86.0,0.505,246,43.0
32.1,86.0,0.510,246,43.0
32.3,86.1,0.513,246,43.0
32.5,86.1,0.516,246,43.0
32.8,86.1,0.521,246,43.1
33.2,86.1,0.526,246,43.1
33.3,86.1,0.529,246,43.1
33.7,86.2,0.534,246,43.1
33.8,86.2,0.537,246,43.1
34.2,86.2,0.542,246,43.1
34.4,86.2,0.546,246,43.1
34.5,86.2,0.548,246,43.1
34.8,86.3,0.553,246,43.1
35.2,86.3,0.558,247,43.1
35.5,86.3,0.563,247,43.2
35.8,86.3,0.569,247,43.2
36.0,86.3,0.571,247,43.2
36.3,86.4,0.576,247,43.2
36.5,86.4,0.579,247,43.2
36.8,86.4,0.585,247,43.2
37.1,86.4,0.588,247,43.2
37.3,86.5,0.593,247,43.2
37.7,86.5,0.598,247,43.2
38.0,86.5,0.603,247,43.3
38.3,86.5,0.608,247,43.3
38.7,86.5,0.614,247,43.3
39.0,86.6,0.619,247,43.3
39.2,86.6,0.622,247,43.3
39.5,86.6,0.627,247,43.3
39.8,86.6,0.632,247,43.3
40.2,86.6,0.638,248,43.3
40.5,86.7,0.643,248,43.3
40.8,86.7,0.648,248,43.3
41.2,86.7,0.653,248,43.4
41.5,86.7,0.659,248,43.4
41.7,86.7,0.661,248,43.4
42.0,86.8,0.667,248,43.4
42.3,86.8,0.672,248,43.4
42.7,86.8,0.677,248,43.4
42.8,86.8,0.680,248,43.4
43.3,86.8,0.688,248,43.4
43.7,86.9,0.693,248,43.4
44.0,86.9,0.698,248,43.5
44.3,86.9,0.704,248,43.5
44.6,86.9,0.707,248,43.5
45.0,87.0,0.714,248,43.5
45.3,87.0,0.720,249,43.5
45.7,87.0,0.725,249,43.5
46.2,87.0,0.733,249,43.5
46.5,87.0,0.738,249,43.5
47.0,87.1,0.746,249,43.5
47.3,87.1,0.751,249,43.5
47.8,87.1,0.759,249,43.6
48.2,87.1,0.765,249,43.6
48.7,87.1,0.772,249,43.6
49.0,87.2,0.778,249,43.6
49.3,87.2,0.783,249,43.6
49.8,87.2,0.791,249,43.6
50.2,87.2,0.796,249,43.6
50.5,87.2,0.802,249,43.6
50.8,87.3,0.807,249,43.6
51.2,87.3,0.812,249,43.6
51.7,87.3,0.820,249,43.7
52.2,87.3,0.828,250,43.7
52.5,87.4,0.833,250,43.7
52.8,87.4,0.839,250,43.7
53.3,87.4,0.847,250,43.7
53.7,87.4,0.852,250,43.7
54.2,87.4,0.860,250,43.7
54.7,87.5,0.868,250,43.7
55.0,87.5,0.873,250,43.7
55.3,87.5,0.878,250,43.8
55.8,87.5,0.886,250,43.8
56.2,87.5,0.892,250,43.8
56.7,87.6,0.899,250,43.8
57.1,87.6,0.906,250,43.8
57.5,87.6,0.913,250,43.8
58.0,87.6,0.921,250,43.8
58.3,87.6,0.926,250,43.8
58.8,87.7,0.934,250,43.8
59.2,87.7,0.939,251,43.8
59.7,87.7,0.947,251,43.9
60.0,87.7,0.952,251,43.9
60.3,87.8,0.958,251,43.9
60.8,87.8,0.966,251,43.9
61.3,87.8,0.973,251,43.9
61.8,87.8,0.981,251,43.9
62.2,87.8,0.987,251,43.9
62.7,87.9,0.995,251,43.9
63.0,87.9,1.00,251,43.9
63.5,87.9,1.01,251,44.0
64.0,87.9,1.02,251,44.0
64.3,87.9,1.02,251,44.0
64.8,88.0,1.03,251,44.0
65.2,88.0,1.03,251,44.0
65.8,88.0,1.04,251,44.0
66.2,88.0,1.05,251,44.0
66.7,88.0,1.06,252,44.0
67.2,88.1,1.07,252,44.0
67.7,88.1,1.07,252,44.0
68.0,88.1,1.08,252,44.1
68.3,88.1,1.08,252,44.1
68.8,88.2,1.09,252,44.1
69.3,88.2,1.10,252,44.1
69.8,88.2,1.11,252,44.1
70.2,88.2,1.11,252,44.1
70.7,88.2,1.12,252,44.1
71.0,88.3,1.13,252,44.1
71.5,88.3,1.13,252,44.1
72.0,88.3,1.14,252,44.2
72.3,88.3,1.15,252,44.2
72.8,88.3,1.16,252,44.2
73.3,88.4,1.16,252,44.2
73.7,88.4,1.17,253,44.2
74.2,88.4,1.18,253,44.2
74.7,88.4,1.19,253,44.2
75.2,88.4,1.19,253,44.2
75.5,88.5,1.20,253,44.2
76.0,88.5,1.21,253,44.2
76.3,88.5,1.21,253,44.3
76.8,88.5,1.22,253,44.3
77.2,88.5,1.22,253,44.3
77.8,88.6,1.24,253,44.3
78.3,88.6,1.24,253,44.3
78.7,88.6,1.25,253,44.3
79.2,88.6,1.26,253,44.3
79.7,88.7,1.26,253,44.3
80.2,88.7,1.27,253,44.3
80.7,88.7,1.28,253,44.4
81.2,88.7,1.29,253,44.4
81.7,88.7,1.30,254,44.4
82.2,88.8,1.30,254,44.4
82.7,88.8,1.31,254,44.4
83.1,88.8,1.32,254,44.4
83.7,88.8,1.33,254,44.4
84.1,88.8,1.33,254,44.4
84.6,88.9,1.34,254,44.4
85.0,88.9,1.35,254,44.4
85.5,88.9,1.36,254,44.5
86.2,88.9,1.37,254,44.5
86.7,88.9,1.38,254,44.5
87.0,89.0,1.38,254,44.5
87.5,89.0,1.39,254,44.5
88.2,89.0,1.40,254,44.5
88.7,89.0,1.41,254,44.5
89.2,89.1,1.42,254,44.5
89.7,89.1,1.42,254,44.5
90.1,89.1,1.43,255,44.6
90.5,89.1,1.44,255,44.6
91.0,89.1,1.44,255,44.6
91.5,89.2,1.45,255,44.6
91.9,89.2,1.46,255,44.6
92.3,89.2,1.47,255,44.6
92.8,89.2,1.47,255,44.6
93.2,89.2,1.48,255,44.6
93.7,89.3,1.49,255,44.6
94.2,89.3,1.49,255,44.6
94.7,89.3,1.50,255,44.7
95.0,89.3,1.51,255,44.7
95.5,89.3,1.52,255,44.7
96.0,89.4,1.52,255,44.7
96.3,89.4,1.53,255,44.7
96.8,89.4,1.54,255,44.7
97.3,89.4,1.54,256,44.7
97.8,89.5,1.55,256,44.7
98.3,89.5,1.56,256,44.7
98.9,89.5,1.57,256,44.8
99.5,89.5,1.58,256,44.8
99.8,89.5,1.58,256,44.8
100,89.6,1.59,256,44.8
101,89.6,1.60,256,44.8
101,89.6,1.61,256,44.8
102,89.6,1.61,256,44.8
102,89.6,1.62,256,44.8
103,89.7,1.63,256,44.8
103,89.7,1.63,256,44.8
104,89.7,1.64,256,44.9
104,89.7,1.65,256,44.9
104,89.7,1.66,256,44.9
105,89.8,1.66,256,44.9
105,89.8,1.67,257,44.9
106,89.8,1.68,257,44.9
106,89.8,1.69,257,44.9
107,89.9,1.69,257,44.9
107,89.9,1.70,257,44.9
108,89.9,1.71,257,45.0
108,89.9,1.72,257,45.0
109,89.9,1.72,257,45.0
109,90.0,1.73,257,45.0
110,90.0,1.74,257,45.0
110,90.0,1.75,257,45.0
111,90.0,1.75,257,45.0
111,90.0,1.76,257,45.0
111,90.1,1.77,257,45.0
112,90.1,1.78,257,45.0
112,90.1,1.78,257,45.1
113,90.1,1.79,257,45.1
113,90.1,1.79,258,45.1
114,90.2,1.80,258,45.1
114,90.2,1.81,258,45.1
114,90.2,1.81,258,45.1
115,90.2,1.82,258,45.1
115,90.2,1.83,258,45.1
116,90.3,1.84,258,45.1
116,90.3,1.84,258,45.1
116,90.3,1.85,258,45.2
117,90.3,1.85,258,45.2
117,90.4,1.86,258,45.2
118,90.4,1.87,258,45.2
118,90.4,1.87,258,45.2
118,90.4,1.88,258,45.2
119,90.4,1.88,258,45.2
119,90.5,1.89,258,45.2
120,90.5,1.90,259,45.2
120,90.5,1.90,259,45.3
120,90.5,1.91,259,45.3
121,90.5,1.92,259,45.3
121,90.6,1.92,259,45.3
121,90.6,1.93,259,45.3
122,90.6,1.93,259,45.3
122,90.6,1.93,259,45.3
122,90.6,1.94,259,45.3
123,90.7,1.94,259,45.3
123,90.7,1.95,259,45.3
123,90.7,1.95,259,45.4
123,90.7,1.96,259,45.4
124,90.8,1.96,259,45.4
124,90.8,1.97,259,45.4
124,90.8,1.97,259,45.4
124,90.8,1.97,259,45.4
125,90.8,1.98,260,45.4
125,90.9,1.98,260,45.4
125,90.9,1.98,260,45.4
125,90.9,1.99,260,45.5
125,90.9,1.99,260,45.5
126,90.9,1.99,260,45.5
126,91.0,1.99,260,45.5
126,91.0,2.00,260,45.5
126,91.0,2.00,260,45.5
126,91.0,2.01,260,45.5
127,91.0,2.01,260,45.5
127,91.1,2.01,260,45.5
127,91.1,2.02,260,45.5
127,91.1,2.02,260,45.6
128,91.1,2.02,260,45.6
128,91.2,2.03,260,45.6
128,91.2,2.03,260,45.6
128,91.2,2.03,261,45.6
128,91.2,2.04,261,45.6
129,91.2,2.04,261,45.6
129,91.3,2.04,261,45.6
129,91.3,2.05,261,45.6
129,91.3,2.05,261,45.7
129,91.3,2.05,261,45.7
130,91.3,2.06,261,45.7
130,91.4,2.06,261,45.7
130,91.4,2.06,261,45.7
130,91.4,2.07,261,45.7
131,91.4,2.07,261,45.7
131,91.4,2.08,261,45.7
131,91.5,2.08,261,45.7
132,91.5,2.09,261,45.7
132,91.5,2.09,261,45.8
132,91.5,2.10,262,45.8
132,91.6,2.10,262,45.8
133,91.6,2.10,262,45.8
133,91.6,2.11,262,45.8
133,91.6,2.11,262,45.8
133,91.6,2.12,262,45.8
134,91.7,2.12,262,45.8
134,91.7,2.12,262,45.8
134,91.7,2.13,262,45.9
134,91.7,2.13,262,45.9
135,91.7,2.14,262,45.9
135,91.8,2.14,262,45.9
135,91.8,2.15,262,45.9
136,91.8,2.15,262,45.9
136,91.8,2.15,262,45.9
136,91.8,2.16,262,45.9
136,91.9,2.16,262,45.9
137,91.9,2.17,263,45.9
137,91.9,2.17,263,46.0
137,91.9,2.18,263,46.0
138,91.9,2.18,263,46.0
138,92.0,2.19,263,46.0
138,92.0,2.19,263,46.0
138,92.0,2.20,263,46.0
139,92.0,2.20,263,46.0
139,92.1,2.20,263,46.0
139,92.1,2.21,263,46.0
139,92.1,2.21,263,46.1
140,92.1,2.22,263,46.1
140,92.1,2.22,263,46.1
140,92.2,2.22,263,46.1
140,92.2,2.23,263,46.1
141,92.2,2.23,263,46.1
141,92.2,2.23,263,46.1
141,92.2,2.24,264,46.1
141,92.3,2.24,264,46.1
141,92.3,2.24,264,46.1
142,92.3,2.25,264,46.2
142,92.3,2.25,264,46.2
142,92.3,2.25,264,46.2
142,92.4,2.25,264,46.2
142,92.4,2.26,264,46.2
142,92.4,2.26,264,46.2
142,92.4,2.26,264,46.2
143,92.5,2.26,264,46.2
143,92.5,2.26,264,46.2
143,92.5,2.26,264,46.3
143,92.5,2.27,264,46.3
143,92.5,2.27,264,46.3
143,92.6,2.27,264,46.3
143,92.6,2.27,265,46.3
143,92.6,2.27,265,46.3
143,92.6,2.27,265,46.3
143,92.6,2.28,265,46.3
144,92.7,2.28,265,46.3
144,92.7,2.28,265,46.3
144,92.7,2.28,265,46.4
144,92.7,2.28,265,46.4
144,92.7,2.28,265,46.4
144,92.8,2.29,265,46.4
144,92.8,2.29,265,46.4
144,92.8,2.29,265,46.4
144,92.8,2.29,265,46.4
144,92.9,2.29,265,46.4
145,92.9,2.29,265,46.4
145,92.9,2.29,265,46.5
145,92.9,2.29,265,46.5
145,92.9,2.30,266,46.5
145,93.0,2.30,266,46.5
145,93.0,2.30,266,46.5
145,93.0,2.30,266,46.5
145,93.0,2.30,266,46.5
145,93.0,2.30,266,46.5
145,93.1,2.30,266,46.5
145,93.1,2.31,266,46.5
145,93.1,2.31,266,46.6
146,93.1,2.31,266,46.6
146,93.1,2.31,266,46.6
146,93.2,2.31,266,46.6
146,93.2,2.31,266,46.6
146,93.2,2.31,266,46.6
146,93.2,2.31,266,46.6
146,93.2,2.32,266,46.6
146,93.3,2.32,266,46.6
146,93.3,2.32,267,46.7
147,93.3,2.33,267,46.7
147,93.3,2.33,267,46.7
147,93.4,2.33,267,46.7
147,93.4,2.33,267,46.7
147,93.4,2.34,267,46.7
147,93.4,2.34,267,46.7
148,93.4,2.34,267,46.7
148,93.5,2.34,267,46.7
148,93.5,2.35,267,46.7
148,93.5,2.35,267,46.8
148,93.5,2.35,267,46.8
149,93.5,2.36,267,46.8
149,93.6,2.36,267,46.8
149,93.6,2.37,267,46.8
149,93.6,2.37,267,46.8
150,93.6,2.37,268,46.8
150,93.6,2.38,268,46.8
150,93.7,2.38,268,46.8
150,93.7,2.38,268,46.8
151,93.7,2.39,268,46.9
151,93.7,2.39,268,46.9
151,93.8,2.39,268,46.9
151,93.8,2.40,268,46.9
151,93.8,2.40,268,46.9
152,93.8,2.40,268,46.9
152,93.8,2.41,268,46.9
152,93.9,2.41,268,46.9
152,93.9,2.42,268,46.9
152,93.9,2.42,268,47.0
153,93.9,2.42,268,47.0
153,93.9,2.43,268,47.0
153,94.0,2.43,268,47.0
153,94.0,2.43,269,47.0
153,94.0,2.43,269,47.0
154,94.0,2.44,269,47.0
154,94.0,2.44,269,47.0
154,94.1,2.44,269,47.0
154,94.1,2.45,269,47.0
154,94.1,2.45,269,47.1
155,94.1,2.46,269,47.1
155,94.2,2.46,269,47.1
155,94.2,2.46,269,47.1
155,94.2,2.47,269,47.1
156,94.2,2.47,269,47.1
156,94.2,2.47,269,47.1
156,94.3,2.47,269,47.1
156,94.3,2.48,269,47.1
156,94.3,2.48,269,47.2
156,94.3,2.48,269,47.2
157,94.3,2.49,270,47.2
157,94.4,2.49,270,47.2
157,94.4,2.49,270,47.2
157,94.4,2.49,270,47.2
157,94.4,2.49,270,47.2
157,94.4,2.50,270,47.2
158,94.5,2.50,270,47.2
158,94.5,2.50,270,47.2
158,94.5,2.51,270,47.3
158,94.5,2.51,270,47.3
158,94.6,2.51,270,47.3
159,94.6,2.52,270,47.3
159,94.6,2.52,270,47.3
159,94.6,2.52,270,47.3
159,94.6,2.52,270,47.3
159,94.7,2.53,270,47.3
159,94.7,2.53,271,47.3
160,94.7,2.53,271,47.4
160,94.7,2.54,271,47.4
160,94.7,2.54,271,47.4
160,94.8,2.54,271,47.4
161,94.8,2.55,271,47.4
161,94.8,2.55,271,47.4
161,94.8,2.55,271,47.4
161,94.8,2.56,271,47.4
161,94.9,2.56,271,47.4
162,94.9,2.57,271,47.4
162,94.9,2.57,271,47.5
162,94.9,2.57,271,47.5
162,94.9,2.57,271,47.5
162,95.0,2.58,271,47.5
163,95.0,2.58,271,47.5
163,95.0,2.58,271,47.5
163,95.0,2.59,272,47.5
163,95.1,2.59,272,47.5
163,95.1,2.59,272,47.5
164,95.1,2.60,272,47.6
164,95.1,2.60,272,47.6
164,95.1,2.60,272,47.6
164,95.2,2.61,272,47.6
164,95.2,2.61,272,47.6
165,95.2,2.61,272,47.6
165,95.2,2.61,272,47.6
165,95.2,2.62,272,47.6
165,95.3,2.62,272,47.6
165,95.3,2.62,272,47.6
165,95.3,2.62,272,47.7
166,95.3,2.63,272,47.7
166,95.3,2.63,272,47.7
166,95.4,2.63,272,47.7
166,95.4,2.64,273,47.7
166,95.4,2.64,273,47.7
166,95.4,2.64,273,47.7
167,95.5,2.64,273,47.7
167,95.5,2.64,273,47.7
167,95.5,2.64,273,47.8
167,95.5,2.65,273,47.8
167,95.5,2.65,273,47.8
167,95.6,2.65,273,47.8
167,95.6,2.65,273,47.8
167,95.6,2.65,273,47.8
167,95.6,2.65,273,47.8
167,95.6,2.65,273,47.8
167,95.7,2.65,273,47.8
167,95.7,2.65,273,47.8
167,95.7,2.65,273,47.9
167,95.7,2.66,274,47.9
167,95.7,2.66,274,47.9
167,95.8,2.66,274,47.9
167,95.8,2.66,274,47.9
167,95.8,2.66,274,47.9
167,95.8,2.66,274,47.9
168,95.9,2.66,274,47.9
168,95.9,2.66,274,47.9
168,95.9,2.66,274,48.0
168,95.9,2.66,274,48.0
168,95.9,2.66,274,48.0
168,96.0,2.66,274,48.0
168,96.0,2.67,274,48.0
168,96.0,2.67,274,48.0
168,96.0,2.67,274,48.0
168,96.0,2.67,274,48.0
168,96.1,2.67,274,48.0
169,96.1,2.67,275,48.0
169,96.1,2.68,275,48.1
169,96.1,2.68,275,48.1
169,96.1,2.68,275,48.1
169,96.2,2.68,275,48.1
169,96.2,2.69,275,48.1
169,96.2,2.69,275,48.1
169,96.2,2.69,275,48.1
169,96.3,2.69,275,48.1
169,96.3,2.69,275,48.1
170,96.3,2.69,275,48.2
170,96.3,2.69,275,48.2
170,96.3,2.69,275,48.2
170,96.4,2.70,275,48.2
170,96.4,2.70,275,48.2
170,96.4,2.70,275,48.2
170,96.4,2.70,275,48.2
170,96.4,2.70,276,48.2
170,96.5,2.70,276,48.2
170,96.5,2.70,276,48.2
171,96.5,2.71,276,48.3
171,96.5,2.71,276,48.3
171,96.5,2.71,276,48.3
171,96.6,2.71,276,48.3
171,96.6,2.71,276,48.3
171,96.6,2.71,276,48.3
171,96.6,2.71,276,48.3
171,96.6,2.71,276,48.3
171,96.7,2.72,276,48.3
171,96.7,2.72,276,48.3
171,96.7,2.72,276,48.4
171,96.7,2.72,276,48.4
172,96.8,2.72,276,48.4
172,96.8,2.72,276,48.4
172,96.8,2.72,277,48.4
172,96.8,2.72,277,48.4
172,96.8,2.72,277,48.4
172,96.9,2.72,277,48.4
172,96.9,2.72,277,48.4
172,96.9,2.72,277,48.5
172,96.9,2.72,277,48.5
172,96.9,2.72,277,48.5
172,97.0,2.72,277,48.5
172,97.0,2.72,277,48.5
172,97.0,2.72,277,48.5
172,97.0,2.72,277,48.5
172,97.0,2.72,277,48.5
172,97.1,2.72,277,48.5
171,97.1,2.72,277,48.5
171,97.1,2.72,277,48.6
171,97.1,2.72,278,48.6
171,97.2,2.72,278,48.6
171,97.2,2.72,278,48.6
171,97.2,2.72,278,48.6
171,97.2,2.72,278,48.6
171,97.2,2.71,278,48.6
171,97.3,2.71,278,48.6
171,97.3,2.71,278,48.6
171,97.3,2.71,278,48.7
171,97.3,2.71,278,48.7
171,97.3,2.71,278,48.7
171,97.4,2.71,278,48.7
170,97.4,2.70,278,48.7
170,97.4,2.70,278,48.7
170,97.4,2.70,278,48.7
170,97.4,2.70,278,48.7
170,97.5,2.70,278,48.7
170,97.5,2.70,279,48.7
170,97.5,2.70,279,48.8
170,97.5,2.69,279,48.8
170,97.6,2.69,279,48.8
170,97.6,2.69,279,48.8
170,97.6,2.69,279,48.8
170,97.6,2.69,279,48.8
169,97.6,2.69,279,48.8
169,97.7,2.69,279,48.8
169,97.7,2.69,279,48.8
169,97.7,2.69,279,48.9
169,97.7,2.69,279,48.9
169,97.7,2.69,279,48.9
169,97.8,2.69,279,48.9
169,97.8,2.69,279,48.9
169,97.8,2.69,279,48.9
169,97.8,2.69,279,48.9
169,97.8,2.69,280,48.9
169,97.9,2.69,280,48.9
170,97.9,2.69,280,48.9
170,97.9,2.69,280,49.0
170,97.9,2.69,280,49.0
170,97.9,2.69,280,49.0
170,98.0,2.69,280,49.0
170,98.0,2.69,280,49.0
170,98.0,2.69,280,49.0
170,98.0,2.69,280,49.0
170,98.1,2.69,280,49.0
170,98.1,2.69,280,49.0
170,98.1,2.69,280,49.1
170,98.1,2.70,280,49.1
170,98.1,2.70,280,49.1
170,98.2,2.70,280,49.1
170,98.2,2.70,281,49.1
170,98.2,2.70,281,49.1
170,98.2,2.70,281,49.1
170,98.2,2.70,281,49.1
170,98.3,2.70,281,49.1
171,98.3,2.71,281,49.1
171,98.3,2.71,281,49.2
171,98.3,2.71,281,49.2
171,98.3,2.71,281,49.2
171,98.4,2.71,281,49.2
171,98.4,2.71,281,49.2
171,98.4,2.71,281,49.2
171,98.4,2.71,281,49.2
171,98.5,2.72,281,49.2
171,98.5,2.72,281,49.2
171,98.5,2.72,281,49.3
172,98.5,2.72,281,49.3
172,98.5,2.72,282,49.3
172,98.6,2.72,282,49.3
172,98.6,2.72,282,49.3
172,98.6,2.73,282,49.3
172,98.6,2.73,282,49.3
172,98.6,2.73,282,49.3
172,98.7,2.73,282,49.3
172,98.7,2.73,282,49.3
172,98.7,2.73,282,49.4
172,98.7,2.74,282,49.4
173,98.7,2.74,282,49.4
173,98.8,2.74,282,49.4
173,98.8,2.74,282,49.4
173,98.8,2.75,282,49.4
173,98.8,2.75,282,49.4
173,98.9,2.75,282,49.4
174,98.9,2.75,282,49.4
174,98.9,2.76,283,49.5
174,98.9,2.76,283,49.5
174,98.9,2.76,283,49.5
174,99.0,2.76,283,49.5
174,99.0,2.76,283,49.5
174,99.0,2.76,283,49.5
174,99.0,2.76,283,49.5
174,99.0,2.77,283,49.5
174,99.1,2.77,283,49.5
175,99.1,2.77,283,49.5
175,99.1,2.77,283,49.6
175,99.1,2.77,283,49.6
175,99.1,2.77,283,49.6
175,99.2,2.77,283,49.6
175,99.2,2.77,283,49.6
175,99.2,2.78,283,49.6
175,99.2,2.78,284,49.6
175,99.3,2.78,284,49.6
175,99.3,2.78,284,49.6
175,99.3,2.78,284,49.7
175,99.3,2.78,284,49.7
175,99.3,2.78,284,49.7
175,99.4,2.78,284,49.7
175,99.4,2.78,284,49.7
175,99.4,2.78,284,49.7
175,99.4,2.78,284,49.7
175,99.4,2.78,284,49.7
175,99.5,2.78,284,49.7
175,99.5,2.78,284,49.7
175,99.5,2.78,284,49.8
175,99.5,2.78,284,49.8
175,99.5,2.78,284,49.8
175,99.6,2.78,284,49.8
175,99.6,2.78,285,49.8
175,99.6,2.78,285,49.8
175,99.6,2.78,285,49.8
175,99.6,2.78,285,49.8
175,99.7,2.78,285,49.8
175,99.7,2.78,285,49.8
175,99.7,2.78,285,49.9
175,99.7,2.78,285,49.9
175,99.8,2.78,285,49.9
175,99.8,2.78,285,49.9
175,99.8,2.78,285,49.9
175,99.8,2.78,285,49.9
175,99.8,2.78,285,49.9
175,99.9,2.78,285,49.9
175,99.9,2.77,285,49.9
175,99.9,2.77,285,50.0
175,99.9,2.77,285,50.0
175,99.9,2.77,286,50.0
174,100,2.77,286,50.0
174,100,2.77,286,50.0
174,100,2.76,286,50.0
174,100,2.76,286,50.0
174,100,2.76,286,50.0
174,100,2.76,286,50.0
174,100,2.76,286,50.0
174,100,2.76,286,50.1
174,100,2.75,286,50.1
173,100,2.75,286,50.1
173,100,2.75,286,50.1
173,100,2.75,286,50.1
173,100,2.75,286,50.1
173,100,2.74,286,50.1
173,100,2.74,286,50.1
173,100,2.74,287,50.1
172,100,2.74,287,50.2
172,100,2.74,287,50.2
172,100,2.73,287,50.2
172,100,2.73,287,50.2
172,100,2.73,287,50.2
172,100,2.72,287,50.2
172,100,2.72,287,50.2
171,100,2.72,287,50.2
171,100,2.72,287,50.2
171,100,2.71,287,50.2
171,101,2.71,287,50.3
171,101,2.71,287,50.3
171,101,2.71,287,50.3
170,101,2.70,287,50.3
170,101,2.70,287,50.3
170,101,2.70,287,50.3
170,101,2.69,288,50.3
169,101,2.69,288,50.3
169,101,2.69,288,50.3
169,101,2.68,288,50.4
169,101,2.68,288,50.4
169,101,2.68,288,50.4
168,101,2.67,288,50.4
168,101,2.67,288,50.4
168,101,2.66,288,50.4
168,101,2.66,288,50.4
167,101,2.65,288,50.4
167,101,2.65,288,50.4
167,101,2.65,288,50.4
167,101,2.64,288,50.5
166,101,2.64,288,50.5
166,101,2.63,288,50.5
166,101,2.63,288,50.5
165,101,2.62,289,50.5
165,101,2.62,289,50.5
165,101,2.61,289,50.5
165,101,2.61,289,50.5
164,101,2.61,289,50.5
164,101,2.60,289,50.6
164,101,2.60,289,50.6
163,101,2.59,289,50.6
163,101,2.59,289,50.6
163,101,2.58,289,50.6
162,101,2.58,289,50.6
162,101,2.57,289,50.6
162,101,2.57,289,50.6
161,101,2.56,289,50.6
161,101,2.56,289,50.6
161,101,2.55,289,50.7
161,101,2.55,290,50.7
160,101,2.54,290,50.7
160,101,2.54,290,50.7
160,101,2.54,290,50.7
160,101,2.53,290,50.7
159,101,2.53,290,50.7
159,101,2.52,290,50.7
159,101,2.52,290,50.7
158,101,2.51,290,50.8
158,102,2.51,290,50.8
158,102,2.50,290,50.8
157,102,2.50,290,50.8
157,102,2.49,290,50.8
157,102,2.49,290,50.8
157,102,2.48,290,50.8
156,102,2.48,290,50.8
156,102,2.48,290,50.8
156,102,2.47,291,50.8
155,102,2.47,291,50.9
155,102,2.46,291,50.9
155,102,2.46,291,50.9
154,102,2.45,291,50.9
154,102,2.44,291,50.9
154,102,2.44,291,50.9
153,102,2.43,291,50.9
153,102,2.43,291,50.9
153,102,2.43,291,50.9
153,102,2.42,291,51.0
152,102,2.42,291,51.0
152,102,2.41,291,51.0
152,102,2.41,291,51.0
151,102,2.40,291,51.0
151,102,2.40,291,51.0
151,102,2.39,291,51.0
151,102,2.39,292,51.0
150,102,2.39,292,51.0
150,102,2.38,292,51.0
150,102,2.38,292,51.1
150,102,2.38,292,51.1
149,102,2.37,292,51.1
149,102,2.37,292,51.1
149,102,2.36,292,51.1
148,102,2.36,292,51.1
148,102,2.35,292,51.1
148,102,2.35,292,51.1
148,102,2.34,292,51.1
147,102,2.34,292,51.2
147,102,2.33,292,51.2
146,102,2.32,292,51.2
146,102,2.32,292,51.2
146,102,2.31,293,51.2
145,102,2.31,293,51.2
145,102,2.30,293,51.2
145,102,2.30,293,51.2
145,102,2.29,293,51.2
145,102,2.31,293,51.2
144,103,2.28,293,51.3
144,103,2.28,293,51.3
143,103,2.27,293,51.3
143,103,2.27,293,51.3
143,103,2.26,293,51.3
142,103,2.26,293,51.3
142,103,2.25,293,51.3
141,103,2.24,293,51.3
141,103,2.24,293,51.3
141,103,2.24,293,51.4
141,103,2.23,293,51.4
140,103,2.22,294,51.4
140,103,2.22,294,51.4
140,103,2.22,294,51.4
139,103,2.21,294,51.4
139,103,2.21,294,51.4
139,103,2.20,294,51.4
138,103,2.20,294,51.4
138,103,2.19,294,51.4
138,103,2.19,294,51.5
138,103,2.18,294,51.5
137,103,2.18,294,51.5
137,103,2.17,294,51.5
137,103,2.17,294,51.5
136,103,2.16,294,51.5
136,103,2.16,294,51.5
136,103,2.15,294,51.5
136,103,2.15,294,51.5
135,103,2.15,295,51.5
135,103,2.14,295,51.6
135,103,2.14,295,51.6
134,103,2.13,295,51.6
134,103,2.13,295,51.6
134,103,2.13,295,51.6
134,103,2.12,295,51.6
134,103,2.12,295,51.6
134,103,2.12,295,51.6
133,103,2.12,295,51.6
133,103,2.11,295,51.7
133,103,2.11,295,51.7
133,103,2.11,295,51.7
132,103,2.10,295,51.7
132,103,2.10,295,51.7
132,103,2.09,295,51.7
132,103,2.09,296,51.7
131,103,2.09,296,51.7
131,103,2.08,296,51.7
131,103,2.08,296,51.7
131,104,2.07,296,51.8
130,104,2.06,296,51.8
130,104,2.06,296,51.8
130,104,2.06,296,51.8
130,104,2.06,296,51.8
129,104,2.05,296,51.8
129,104,2.05,296,51.8
129,104,2.04,296,51.8
129,104,2.04,296,51.8
128,104,2.03,296,51.9
128,104,2.03,296,51.9
128,104,2.03,296,51.9
127,104,2.02,296,51.9
127,104,2.02,297,51.9
127,104,2.01,297,51.9
127,104,2.01,297,51.9
126,104,2.00,297,51.9
126,104,2.00,297,51.9
126,104,1.99,297,51.9
125,104,1.99,297,52.0
125,104,1.98,297,52.0
125,104,1.98,297,52.0
125,104,1.98,297,52.0
124,104,1.97,297,52.0
124,104,1.97,297,52.0
124,104,1.96,297,52.0
123,104,1.96,297,52.0
123,104,1.96,297,52.0
123,104,1.95,297,52.1
123,104,1.94,297,52.1
122,104,1.94,298,52.1
122,104,1.94,298,52.1
122,104,1.93,298,52.1
