Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
-10.5,3.30,-0.538,9.43,1.65
-10.5,3.30,-0.538,9.43,1.65
-10.5,3.30,-0.538,9.43,1.66
-10.5,3.30,-0.538,9.44,1.66
-10.5,3.30,-0.538,9.44,1.66
-10.5,3.30,-0.538,9.44,1.66
-10.5,3.31,-0.538,9.44,1.66
-10.5,3.31,-0.538,9.44,1.66
-10.5,3.31,-0.538,9.45,1.66
-10.5,3.31,-0.538,9.45,1.66
-10.5,3.31,-0.538,9.45,1.66
-10.5,3.31,-0.538,9.45,1.66
-10.5,3.31,-0.538,9.46,1.66
-10.5,3.31,-0.538,9.46,1.66
-10.5,3.31,-0.538,9.46,1.66
-10.5,3.31,-0.538,9.46,1.66
-10.5,3.31,-0.538,9.46,1.66
-10.5,3.31,-0.538,9.47,1.66
-10.5,3.31,-0.538,9.47,1.66
-10.5,3.31,-0.538,9.47,1.66
-10.5,3.32,-0.538,9.47,1.66
-10.5,3.32,-0.538,9.47,1.66
-10.5,3.32,-0.538,9.48,1.66
-10.5,3.32,-0.538,9.48,1.66
-10.5,3.32,-0.538,9.48,1.66
-10.5,3.32,-0.538,9.48,1.66
-10.5,3.32,-0.538,9.48,1.66
-10.5,3.32,-0.538,9.49,1.66
-10.5,3.32,-0.538,9.49,1.66
-10.5,3.32,-0.538,9.49,1.66
-10.5,3.32,-0.538,9.49,1.67
-10.5,3.32,-0.538,9.49,1.67
-10.5,3.32,-0.538,9.50,1.67
-10.5,3.32,-0.538,9.50,1.67
-10.5,3.33,-0.538,9.50,1.67
-10.5,3.33,-0.538,9.50,1.67
-10.5,3.33,-0.538,9.51,1.67
-10.5,3.33,-0.538,9.51,1.67
-10.5,3.33,-0.538,9.51,1.67
-10.5,3.33,-0.538,9.51,1.67
-10.4,3.33,-0.534,9.51,1.67
-10.5,3.33,-0.538,9.51,1.67
-10.5,3.33,-0.538,9.52,1.67
-10.5,3.33,-0.538,9.52,1.67
-10.5,3.33,-0.538,9.52,1.67
-10.5,3.33,-0.538,9.52,1.67
-10.5,3.33,-0.538,9.53,1.67
-10.5,3.33,-0.538,9.53,1.67
-10.5,3.34,-0.538,9.53,1.67
-10.5,3.34,-0.538,9.53,1.67
-10.5,3.34,-0.538,9.53,1.67
-10.4,3.34,-0.531,9.53,1.67
-10.5,3.34,-0.537,9.54,1.67
-10.5,3.34,-0.538,9.54,1.67
-10.5,3.34,-0.538,9.54,1.67
-10.5,3.34,-0.538,9.54,1.67
-10.5,3.34,-0.538,9.55,1.67
-10.5,3.34,-0.538,9.55,1.67
-10.5,3.34,-0.538,9.55,1.68
-10.5,3.34,-0.538,9.55,1.68
-10.5,3.34,-0.538,9.55,1.68
-10.5,3.34,-0.538,9.56,1.68
-10.5,3.35,-0.538,9.56,1.68
-10.5,3.35,-0.538,9.56,1.68
-10.5,3.35,-0.538,9.56,1.68
-10.5,3.35,-0.538,9.56,1.68
-10.5,3.35,-0.538,9.57,1.68
-10.5,3.35,-0.538,9.57,1.68
-10.4,3.35,-0.534,9.57,1.68
-10.3,3.35,-0.530,9.57,1.68
-10.3,3.35,-0.530,9.57,1.68
-10.3,3.35,-0.530,9.58,1.68
-10.3,3.35,-0.530,9.58,1.68
-10.3,3.35,-0.530,9.58,1.68
-10.3,3.35,-0.530,9.58,1.68
-10.4,3.35,-0.532,9.58,1.68
-10.5,3.36,-0.538,9.59,1.68
-10.5,3.36,-0.538,9.59,1.68
-10.5,3.36,-0.538,9.59,1.68
-10.5,3.36,-0.538,9.59,1.68
-10.5,3.36,-0.538,9.60,1.68
-10.5,3.36,-0.538,9.60,1.68
-10.5,3.36,-0.538,9.60,1.68
-10.5,3.36,-0.538,9.60,1.68
-10.5,3.36,-0.538,9.60,1.68
-10.5,3.36,-0.538,9.61,1.69
-10.5,3.36,-0.538,9.61,1.69
-10.5,3.36,-0.538,9.61,1.69
-10.5,3.36,-0.538,9.61,1.69
-10.5,3.36,-0.538,9.61,1.69
-10.5,3.37,-0.538,9.61,1.69
-10.5,3.37,-0.538,9.62,1.69
-10.5,3.37,-0.538,9.62,1.69
-10.5,3.37,-0.538,9.62,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.63,1.69
-10.5,3.37,-0.538,9.64,1.69
-10.5,3.37,-0.538,9.64,1.69
-10.5,3.37,-0.538,9.64,1.69
-10.5,3.38,-0.538,9.64,1.69
-10.5,3.38,-0.538,9.64,1.69
-10.5,3.38,-0.538,9.65,1.69
-10.5,3.38,-0.538,9.65,1.69
-10.5,3.38,-0.538,9.65,1.69
-10.5,3.38,-0.538,9.65,1.69
-10.5,3.38,-0.538,9.66,1.69
-10.5,3.38,-0.538,9.66,1.69
-10.5,3.38,-0.538,9.66,1.69
-10.5,3.38,-0.538,9.66,1.69
-10.5,3.38,-0.538,9.66,1.70
-10.5,3.38,-0.538,9.67,1.70
-10.5,3.38,-0.538,9.67,1.70
-10.5,3.38,-0.538,9.67,1.70
-10.5,3.39,-0.538,9.67,1.70
-10.5,3.39,-0.538,9.67,1.70
-10.5,3.39,-0.538,9.68,1.70
-10.5,3.39,-0.538,9.68,1.70
-10.5,3.39,-0.538,9.68,1.70
-10.4,3.39,-0.532,9.68,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.3,3.39,-0.530,9.69,1.70
-10.4,3.39,-0.535,9.70,1.70
-10.5,3.39,-0.538,9.70,1.70
-10.5,3.40,-0.538,9.70,1.70
-10.5,3.40,-0.538,9.70,1.70
-10.5,3.40,-0.538,9.71,1.70
-10.5,3.40,-0.538,9.71,1.70
-10.5,3.40,-0.538,9.71,1.70
-10.4,3.40,-0.536,9.71,1.70
-10.3,3.40,-0.530,9.71,1.70
-10.3,3.40,-0.530,9.72,1.70
-10.3,3.40,-0.530,9.72,1.70
-10.3,3.40,-0.530,9.72,1.71
-10.5,3.40,-0.538,9.72,1.71
-10.5,3.40,-0.538,9.72,1.71
-10.5,3.40,-0.538,9.73,1.71
-10.5,3.41,-0.538,9.73,1.71
-10.5,3.41,-0.538,9.73,1.71
-10.5,3.41,-0.538,9.73,1.71
-10.5,3.41,-0.538,9.73,1.71
-10.5,3.41,-0.538,9.74,1.71
-10.5,3.41,-0.538,9.74,1.71
-10.5,3.41,-0.538,9.74,1.71
-10.5,3.41,-0.538,9.74,1.71
-10.5,3.41,-0.538,9.74,1.71
-10.5,3.41,-0.538,9.75,1.71
-10.4,3.41,-0.535,9.75,1.71
-10.3,3.41,-0.530,9.75,1.71
-10.5,3.41,-0.538,9.75,1.71
-10.5,3.41,-0.538,9.76,1.71
-10.5,3.42,-0.538,9.76,1.71
-10.5,3.42,-0.538,9.76,1.71
-10.5,3.42,-0.538,9.76,1.71
-10.5,3.42,-0.537,9.76,1.71
-10.4,3.42,-0.535,9.77,1.71
-10.5,3.42,-0.538,9.77,1.71
-10.4,3.42,-0.533,9.77,1.71
-10.5,3.42,-0.538,9.77,1.71
-10.5,3.42,-0.538,9.77,1.71
-10.5,3.42,-0.538,9.78,1.71
-10.5,3.42,-0.538,9.78,1.72
-10.5,3.42,-0.538,9.78,1.72
-10.5,3.42,-0.538,9.78,1.72
-10.5,3.42,-0.538,9.78,1.72
-10.5,3.43,-0.538,9.79,1.72
-10.3,3.43,-0.531,9.79,1.72
-10.4,3.43,-0.536,9.79,1.72
-10.3,3.43,-0.530,9.79,1.72
-10.3,3.43,-0.530,9.79,1.72
-10.3,3.43,-0.530,9.80,1.72
-10.3,3.43,-0.530,9.80,1.72
-10.3,3.43,-0.530,9.80,1.72
-10.4,3.43,-0.536,9.80,1.72
-10.5,3.43,-0.538,9.80,1.72
-10.5,3.43,-0.538,9.81,1.72
-10.5,3.43,-0.538,9.81,1.72
-10.5,3.43,-0.538,9.81,1.72
-10.5,3.43,-0.538,9.81,1.72
-10.5,3.44,-0.538,9.81,1.72
-10.5,3.44,-0.538,9.82,1.72
-10.5,3.44,-0.538,9.82,1.72
-10.5,3.44,-0.538,9.82,1.72
-10.5,3.44,-0.538,9.82,1.72
-10.5,3.44,-0.538,9.83,1.72
-10.5,3.44,-0.538,9.83,1.72
-10.5,3.44,-0.538,9.83,1.72
-10.5,3.44,-0.538,9.83,1.72
-10.5,3.44,-0.538,9.83,1.72
-10.5,3.44,-0.538,9.84,1.73
-10.5,3.44,-0.538,9.84,1.73
-10.5,3.44,-0.538,9.84,1.73
-10.3,3.45,-0.530,9.84,1.73
-10.4,3.45,-0.535,9.84,1.73
-10.5,3.45,-0.538,9.85,1.73
-10.5,3.45,-0.538,9.85,1.73
-10.5,3.45,-0.538,9.85,1.73
-10.5,3.45,-0.538,9.85,1.73
-10.5,3.45,-0.538,9.85,1.73
-10.5,3.45,-0.538,9.86,1.73
-10.5,3.45,-0.538,9.86,1.73
-10.5,3.45,-0.538,9.86,1.73
-10.5,3.45,-0.538,9.86,1.73
-10.5,3.45,-0.538,9.86,1.73
-10.5,3.45,-0.538,9.87,1.73
-10.5,3.45,-0.538,9.87,1.73
-10.5,3.45,-0.538,9.87,1.73
-10.5,3.46,-0.538,9.87,1.73
-10.5,3.46,-0.538,9.87,1.73
-10.5,3.46,-0.538,9.88,1.73
-10.5,3.46,-0.538,9.88,1.73
-10.5,3.46,-0.538,9.88,1.73
-10.5,3.46,-0.538,9.88,1.73
-10.5,3.46,-0.538,9.89,1.73
-10.5,3.46,-0.538,9.89,1.73
-10.5,3.46,-0.538,9.89,1.73
-10.5,3.46,-0.538,9.89,1.74
-10.5,3.46,-0.538,9.89,1.74
-10.5,3.46,-0.538,9.90,1.74
-10.5,3.46,-0.538,9.90,1.74
-10.5,3.47,-0.538,9.90,1.74
-10.5,3.47,-0.538,9.90,1.74
-10.5,3.47,-0.538,9.90,1.74
-10.4,3.47,-0.535,9.91,1.74
-10.3,3.47,-0.530,9.91,1.74
-10.3,3.47,-0.530,9.91,1.74
-10.4,3.47,-0.535,9.91,1.74
-10.5,3.47,-0.538,9.91,1.74
-10.5,3.47,-0.538,9.92,1.74
-10.5,3.47,-0.538,9.92,1.74
-10.5,3.47,-0.538,9.92,1.74
-10.5,3.47,-0.538,9.92,1.74
-10.5,3.47,-0.538,9.93,1.74
-10.5,3.47,-0.538,9.93,1.74
-10.5,3.48,-0.538,9.93,1.74
-10.5,3.48,-0.538,9.93,1.74
-10.5,3.48,-0.538,9.93,1.74
-10.5,3.48,-0.538,9.93,1.74
-10.5,3.48,-0.538,9.94,1.74
-10.5,3.48,-0.538,9.94,1.74
-10.5,3.48,-0.538,9.94,1.74
-10.5,3.48,-0.538,9.94,1.74
-10.5,3.48,-0.538,9.95,1.74
-10.5,3.48,-0.538,9.95,1.74
-10.5,3.48,-0.538,9.95,1.75
-10.5,3.48,-0.538,9.95,1.75
-10.5,3.48,-0.538,9.95,1.75
-10.5,3.48,-0.538,9.96,1.75
-10.5,3.49,-0.538,9.96,1.75
-10.5,3.49,-0.538,9.96,1.75
-10.5,3.49,-0.538,9.96,1.75
-10.5,3.49,-0.538,9.96,1.75
-10.5,3.49,-0.538,9.97,1.75
-10.5,3.49,-0.538,9.97,1.75
-10.5,3.49,-0.538,9.97,1.75
-10.5,3.49,-0.538,9.97,1.75
-10.5,3.49,-0.538,9.98,1.75
-10.5,3.49,-0.538,9.98,1.75
-10.5,3.49,-0.538,9.98,1.75
-10.4,3.49,-0.532,9.98,1.75
-10.5,3.49,-0.538,9.98,1.75
-10.5,3.49,-0.538,9.98,1.75
-10.4,3.50,-0.532,9.99,1.75
-10.5,3.50,-0.538,9.99,1.75
-10.5,3.50,-0.538,9.99,1.75
-10.5,3.50,-0.538,9.99,1.75
-10.5,3.50,-0.538,10.0,1.75
-10.5,3.50,-0.538,10.0,1.75
-10.5,3.50,-0.538,10.0,1.75
-10.5,3.50,-0.538,10.0,1.75
-10.5,3.50,-0.538,10.0,1.75
-10.5,3.50,-0.538,10.0,1.76
-10.5,3.50,-0.538,10.0,1.76
-10.5,3.50,-0.538,10.0,1.76
-10.5,3.50,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.5,3.51,-0.536,10.0,1.76
-10.3,3.51,-0.530,10.0,1.76
-10.5,3.51,-0.538,10.0,1.76
-10.4,3.52,-0.535,10.0,1.76
-10.3,3.52,-0.530,10.0,1.76
-10.3,3.52,-0.530,10.0,1.76
-10.4,3.52,-0.535,10.0,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.76
-10.5,3.52,-0.538,10.1,1.77
-10.5,3.52,-0.538,10.1,1.77
-10.5,3.52,-0.538,10.1,1.77
-10.5,3.52,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.5,3.53,-0.538,10.1,1.77
-10.3,3.53,-0.530,10.1,1.77
-10.3,3.53,-0.530,10.1,1.77
-10.3,3.53,-0.530,10.1,1.77
-10.3,3.53,-0.530,10.1,1.77
-10.3,3.53,-0.530,10.1,1.77
-10.3,3.54,-0.531,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.77
-10.5,3.54,-0.538,10.1,1.78
-10.3,3.54,-0.530,10.1,1.78
-10.5,3.54,-0.537,10.1,1.78
-10.5,3.54,-0.538,10.1,1.78
-10.5,3.54,-0.538,10.1,1.78
-10.5,3.55,-0.538,10.1,1.78
-10.5,3.55,-0.538,10.1,1.78
-10.5,3.55,-0.538,10.1,1.78
-10.3,3.55,-0.530,10.1,1.78
-10.3,3.55,-0.530,10.1,1.78
-10.3,3.55,-0.530,10.1,1.78
-10.3,3.55,-0.530,10.1,1.78
-10.3,3.55,-0.530,10.1,1.78
-10.4,3.55,-0.531,10.1,1.78
-10.5,3.55,-0.538,10.1,1.78
-10.5,3.55,-0.538,10.2,1.78
-10.5,3.55,-0.538,10.2,1.78
-10.5,3.55,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.4,3.56,-0.532,10.2,1.78
-10.5,3.56,-0.538,10.2,1.78
-10.5,3.56,-0.538,10.2,1.79
-10.5,3.56,-0.538,10.2,1.79
-10.5,3.56,-0.538,10.2,1.79
-10.5,3.56,-0.538,10.2,1.79
-10.5,3.57,-0.538,10.2,1.79
-10.5,3.57,-0.538,10.2,1.79
-10.4,3.57,-0.535,10.2,1.79
-10.5,3.57,-0.537,10.2,1.79
-10.5,3.57,-0.538,10.2,1.79
-10.5,3.57,-0.538,10.2,1.79
-10.5,3.57,-0.538,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.57,-0.530,10.2,1.79
-10.3,3.58,-0.530,10.2,1.79
-10.3,3.58,-0.530,10.2,1.79
-10.3,3.58,-0.530,10.2,1.79
-10.3,3.58,-0.530,10.2,1.79
-10.4,3.58,-0.535,10.2,1.79
-10.5,3.58,-0.538,10.2,1.79
-10.5,3.58,-0.538,10.2,1.79
-10.3,3.58,-0.530,10.2,1.79
-10.5,3.58,-0.538,10.2,1.79
-10.4,3.58,-0.532,10.2,1.79
-10.3,3.58,-0.530,10.2,1.80
-10.4,3.58,-0.534,10.2,1.80
-10.5,3.58,-0.538,10.2,1.80
-10.3,3.58,-0.530,10.2,1.80
-10.3,3.59,-0.530,10.2,1.80
-10.5,3.59,-0.538,10.2,1.80
-10.5,3.59,-0.538,10.2,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.5,3.59,-0.538,10.3,1.80
-10.4,3.59,-0.535,10.3,1.80
-10.3,3.59,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.5,3.60,-0.537,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.80
-10.3,3.60,-0.530,10.3,1.81
-10.3,3.60,-0.530,10.3,1.81
-10.3,3.60,-0.530,10.3,1.81
-10.3,3.60,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.3,3.61,-0.530,10.3,1.81
-10.4,3.61,-0.534,10.3,1.81
-10.5,3.61,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.81
-10.5,3.62,-0.538,10.3,1.82
-10.5,3.62,-0.538,10.4,1.82
-10.5,3.63,-0.538,10.4,1.82

